"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"52","02","01","N","ASF","εἴσοδον","εἴσοδον","εἴσοδον","εἴσοδος"
"52","02","01","RP","GP","ἡμῶν","ἡμῶν","ἡμῶν","ἐγώ"
"52","02","01","RA","ASF","τὴν","τὴν","τήν","ὁ"
"52","02","01","P","","πρὸς","πρὸς","πρός","πρός"
"52","02","01","RP","AP","ὑμᾶς","ὑμᾶς","ὑμᾶς","σύ"
"52","02","01","C","","ὅτι","ὅτι","ὅτι","ὅτι"
"52","02","01","D","","οὐ","οὐ","οὐ","οὐ"
"52","02","01","A","NSF","κενὴ","κενὴ","κενή","κενός"
"52","02","01","V","3XAI-S","γέγονεν,","γέγονεν","γέγονε(ν)","γίνομαι"
"52","02","02","C","","ἀλλὰ","ἀλλὰ","ἀλλά","ἀλλά"
"52","02","02","V","AAPNPM","προπαθόντες","προπαθόντες","προπαθόντες","προπάσχω"
"52","02","02","C","","καὶ","καὶ","καί","καί"
"52","02","02","V","APPNPM","ὑβρισθέντες","ὑβρισθέντες","ὑβρισθέντες","ὑβρίζω"
"52","02","02","C","","καθὼς","καθὼς","καθώς","καθώς"
"52","02","02","V","2XAI-P","οἴδατε","οἴδατε","οἴδατε","οἶδα"
"52","02","02","P","","ἐν","ἐν","ἐν","ἐν"
"52","02","02","N","DPM","Φιλίπποις","Φιλίπποις","Φιλίπποις","Φίλιπποι"
"52","02","02","V","1AMI-P","ἐπαρρησιασάμεθα","ἐπαρρησιασάμεθα","ἐπαρρησιασάμεθα","παρρησιάζομαι"
"52","02","02","P","","ἐν","ἐν","ἐν","ἐν"
"52","02","02","RA","DSM","τῷ","τῷ","τῷ","ὁ"
"52","02","02","N","DSM","θεῷ","θεῷ","θεῷ","θεός"
"52","02","02","RP","GP","ἡμῶν","ἡμῶν","ἡμῶν","ἐγώ"
"52","02","02","V","AAN","λαλῆσαι","λαλῆσαι","λαλῆσαι","λαλέω"
"52","02","02","P","","πρὸς","πρὸς","πρός","πρός"
"52","02","02","RP","AP","ὑμᾶς","ὑμᾶς","ὑμᾶς","σύ"
"52","02","02","RA","ASN","τὸ","τὸ","τό","ὁ"
"52","02","02","N","ASN","εὐαγγέλιον","εὐαγγέλιον","εὐαγγέλιον","εὐαγγέλιον"
"52","02","02","RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
"52","02","02","N","GSM","θεοῦ","θεοῦ","θεοῦ","θεός"
"52","02","02","P","","ἐν","ἐν","ἐν","ἐν"
