"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"49","01","02","N","GSM","Ἰησοῦ","Ἰησοῦ","Ἰησοῦ","Ἰησοῦς"
"49","01","02","N","GSM","Χριστοῦ.","Χριστοῦ","Χριστοῦ","Χριστός"
"49","01","03","A","NSM","Εὐλογητὸς","Εὐλογητὸς","εὐλογητός","εὐλογητός"
"49","01","03","RA","NSM","ὁ","ὁ","ὁ","ὁ"
"49","01","03","N","NSM","θεὸς","θεὸς","θεός","θεός"
"49","01","03","C","","καὶ","καὶ","καί","καί"
"49","01","03","N","NSM","πατὴρ","πατὴρ","πατήρ","πατήρ"
"49","01","03","RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
"49","01","03","N","GSM","κυρίου","κυρίου","κυρίου","κύριος"
"49","01","03","RP","GP","ἡμῶν","ἡμῶν","ἡμῶν","ἐγώ"
"49","01","03","N","GSM","Ἰησοῦ","Ἰησοῦ","Ἰησοῦ","Ἰησοῦς"
"49","01","03","N","GSM","Χριστοῦ,","Χριστοῦ","Χριστοῦ","Χριστός"
"49","01","03","RA","NSM","ὁ","ὁ","ὁ","ὁ"
"49","01","03","V","AAPNSM","εὐλογήσας","εὐλογήσας","εὐλογήσας","εὐλογέω"
"49","01","03","RP","AP","ἡμᾶς","ἡμᾶς","ἡμᾶς","ἐγώ"
"49","01","03","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","03","A","DSF","πάσῃ","πάσῃ","πάσῃ","πᾶς"
"49","01","03","N","DSF","εὐλογίᾳ","εὐλογίᾳ","εὐλογίᾳ","εὐλογία"
"49","01","03","A","DSF","πνευματικῇ","πνευματικῇ","πνευματικῇ","πνευματικός"
"49","01","03","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","03","RA","DPN","τοῖς","τοῖς","τοῖς","ὁ"
"49","01","03","A","DPN","ἐπουρανίοις","ἐπουρανίοις","ἐπουρανίοις","ἐπουράνιος"
"49","01","03","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","03","N","DSM","Χριστῷ,","Χριστῷ","Χριστῷ","Χριστός"
"49","01","04","C","","καθὼς","καθὼς","καθώς","καθώς"
"49","01","04","V","3AMI-S","ἐξελέξατο","ἐξελέξατο","ἐξελέξατο","ἐκλέγομαι"
